epoch,experiment,total_epochs,neurons,batch_size,lag,direct_features,nearby_counties,nearby_features,run,train_rmse,test_rmse
48,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.816296363911256,27.676660896559486
49,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.69191550388762,27.68059256036973
50,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.69209426524379,27.57614504288648
51,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.636729438905684,27.36880730062861
52,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.591139002588465,27.750902409140352
53,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.548674478908104,27.570092614459767
54,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.58194300365384,27.58832832882026
55,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.545173464644694,27.756062475188138
56,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.669801658609545,27.95404946393784
57,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.665206192235713,28.471752703485475
58,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.645387047368846,27.29741655224321
59,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.576389546766135,28.29098811130022
60,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.603308054774034,28.029923463674887
61,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.504196814590811,27.324212424487534
62,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.458457246067994,27.24301148278695
63,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.434301989994333,27.574124755613504
64,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.417731661781936,26.471445051870088
65,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.48174113822814,27.561134903127808
66,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.423031991281302,27.01868660169943
67,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.45785092719626,27.790579119094172
68,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.406688026372635,27.609131986427165
69,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.259349606619384,26.91347392687457
70,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.422334237965796,27.973838782519802
71,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.415065316491669,26.959490224974562
72,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.312910990435196,27.293119595254737
73,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.305960733611311,27.131128267559422
74,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.40212428276957,27.639791298033625
75,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.306829810740124,27.69416050007997
76,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.36872508685715,27.890377615076126
77,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.383293648985815,28.323118845166487
78,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.289198229821295,27.67673999443209
79,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.371990267399767,28.27826070391329
80,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.299566632631251,27.85982211764959
81,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.420123827832589,28.83899485255272
82,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.383435841125136,27.946041242024407
83,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.344141908146186,28.206252557344257
84,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.36413792947534,28.052054805433237
85,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.358899890362887,28.85374775510325
86,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.270299855591533,28.289454549373666
87,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.318177101173987,28.90160885575605
88,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.392878317564547,28.64510360784595
89,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.445374098994641,29.043884933361568
90,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.316706611434169,28.776521041455503
91,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.237507802408118,27.799375582876426
92,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.358479151036265,29.641553499418567
93,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.403185562941456,29.0742282902963
94,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.135690287499779,28.71417226275373
95,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.341766870513027,28.631972811298407
96,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.246817938624561,29.208875673739353
97,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.32773568357476,29.00435923808507
98,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.11120916021934,28.03694297676106
99,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,14.99636815329787,27.865153971550694
100,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,3,15.175811111393822,28.646179574864554
1,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,17.934220413459002,33.819448617038844
2,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,17.893849923396164,34.19806994434459
3,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,17.720318837150238,33.71152342781142
4,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,17.58371690136981,33.345366919156376
5,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,17.715880875973152,33.56047357320133
6,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,17.37298007830492,32.384216381560954
7,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,17.25242796331095,31.8881228489002
8,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,17.271317477540762,31.645568111145156
9,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,17.02914532355748,30.79740857854493
10,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,17.062402688438393,30.765542144157923
11,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,17.014464539818462,30.482837964949606
12,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,16.989516764342962,30.32262183759096
13,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,16.88737944695617,29.99066093396607
14,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,16.761621962734953,29.47992150766113
15,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,16.737186684652993,29.38387918193673
16,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,16.65483356213748,29.057684440893134
17,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,16.71810310994514,29.099237123853825
18,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,16.612668692364434,28.513485918219203
19,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,16.68910486572751,28.437019130423803
20,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,16.575057576970114,28.111601506004845
21,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,16.502412183430376,27.76383354865316
22,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,16.59157378707531,27.654724369754906
23,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,16.547404269762062,27.564552483270983
24,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,16.612070381379183,27.663820443097638
25,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,16.518949245920883,27.327117194105266
26,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,16.436850864011742,27.23730360601224
27,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,16.454209475371428,27.043246520216183
28,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,16.408205055328153,26.88543919674453
29,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,16.344479601220634,26.77630847024018
30,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,16.34000879376704,26.544274042728382
31,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,16.328820131618027,26.63399092806529
32,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,16.236770294928306,26.41424072655335
33,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,16.242312460375075,26.45544389035863
34,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,16.226214907912222,26.42872607584764
35,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,16.224612661349024,26.373445286888565
36,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,16.225135610915373,26.24775736011776
37,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,16.241921936201948,26.20469785602471
38,epochs_100_neurons_10_batchsize_1_lag_4_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,10,1,4,meteor,close,windproject,4,16.22330450784705,26.045013788156208
